Text,label_id,label_name
"tiếng trống lại vang lên giòn giã, báo hiệu đã hết giờ",2,Miêu tả
Cô bảo chúng em dừng bút rồi bạn lớp trưởng lần lượt đi thu bài từng bàn,2,Miêu tả
"Lớp trưởng nộp bài cho cô, cô ân cần hỏi chúng em có làm được bài không",2,Miêu tả
"Cả lớp đồng thanh đáp: ""Có ạ! """,2,Miêu tả
Nụ cười rạng rỡ nở trên gương mặt hiền hậu của cô,2,Miêu tả
"Em chưa thật thoả mãn về bài viết của mình, nhưng trong lòng vẫn nuôi hi vọng được cô cho điểm khá",2,Miêu tả
"Nghĩ đến lúc cầm trong tay bài văn được 7 hay 8 điểm, em vui lắm! Em sẽ đưa cho mẹ xem đầu tiên và nói thầm với mẹ rằng: ""Mẹ ơi! Con có món quà nhỏ này tặng mẹ! """,2,Miêu tả
Chắc mẹ em sẽ ngạc nhiên và thích thú vô cùng!,2,Miêu tả
"Tùng, tùng, tùng",2,Miêu tả
", một hồi trống ngắn vang lên báo hiệu đã đến giờ ra chơi sau tiết hai",2,Miêu tả
"Từ các cửa lớp, học sinh ùa ra như ong vỡ tổ",2,Miêu tả
"Sân trường đang vắng vẻ, lặng lẽ, phút chốc đã rộn rã tiếng nói tiếng cười của mấy trăm học sinh đang tung tăng chạy nhảy",2,Miêu tả
"Một hồi trống dài thôi thúc, báo hiệu tiết mục thể dục giữa giờ bắt đầu",2,Miêu tả
"Chúng em nhanh nhẹn xếp thành hàng đúng theo vị trí quen thuộc, mỗi người cách nhau một sải tay",2,Miêu tả
"Theo tiếng trống, từng động tác được thực hiện nhịp nhàng đều đặn",2,Miêu tả
"Những cánh tay mềm mại quay trái, quay phải",2,Miêu tả
Bao gương mặt hồn nhiên tươi rói dưới ánh nắng mai,2,Miêu tả
"""Khoẻ, khoẻ! """,2,Miêu tả
"Tiếng hô đồng thanh vang động cả sân trường làm cho mấy chú chim sâu, chim sẻ sợ hãi bay vút lên cao",2,Miêu tả
Tiếp sau đó là giờ chơi của chúng em,2,Miêu tả
"Mỗi nhóm tìm đến một góc sân để chơi những trò quen thuộc như: nhảy dây, đuổi bắt, kéo co",2,Miêu tả
"Dưới gốc cây bàng già, bốn bạn nữ Thu, Ngọc, Lan, Hương đang chụm đầu vào nhau, không biết kể chuyện gì mà cùng cười rúc rích",2,Miêu tả
"Cách đó không xa, tốp nam lớp 6C đá cầu",2,Miêu tả
"Trái cầu làm bằng những vòng cao su tròn nhiều màu, ở giữa cắm mấy chiếc lông ngỗng trắng, vun vút bay đi bay lại",2,Miêu tả
"Tiếng bàn tán nổi lên, xen lẫn tiếng cười nói thật là vui nhộn, ổn ào nhất là đám kéo co",2,Miêu tả
"Mỗi bên có tới hàng chục người, người này ôm ngang lưng người khác",2,Miêu tả
"Đứng đầu hai bên là Nam và Đức, hai bạn đều to khoẻ ngang nhau",2,Miêu tả
"Sau tiếng hô dõng dạc của trọng tài Hoàng, hai bên cong lưng, xoãi chân, bậm môi, ra sức kéo",2,Miêu tả
Một hồi lâu vẫn chưa phân thắng bại,2,Miêu tả
"Bất chợt, Nam buông tay làm cho các bạn té ngửa, nằm chồng lên nhau ngổn ngang dưới đất",2,Miêu tả
"Những tràng vỗ tay, reo hò vang động",2,Miêu tả
Giờ chơi trôi qua nhanh chóng,2,Miêu tả
Tiếng trống báo giờ vào học đã điểm,2,Miêu tả
"Chúng em nhanh chống trở về lớp, gương mặt ai nấy đều toát lên vẻ vui tươi, rạng rỡ thật đáng yêu",2,Miêu tả
Thời gian ra chơi tuy ngắn nhưng đã đem lại cho chúng em sự thoải mái về mặt thể chất và tinh thần để chúng em tiếp tục học tập được tốt hơn,2,Miêu tả
"Trong những truyện cổ đã học, em thích nhất nhân vật Thạch Sanh",2,Miêu tả
Có thể nói dũng sĩ Thạch Sanh tài ba và đức độ đã chiếm được cảm tình của nhiều thế hệ,2,Miêu tả
Thạch Sanh vốn không phải người trần mà là thái tử con của Ngọc Hoàng trên thượng giới,2,Miêu tả
"Thấy vợ chồng ông già họ Thạch nhân hậu, tử tế mà lại không có con nên Ngọc Hoàng đã cho thái tử xuống đầu thai làm con",2,Miêu tả
Thạch Sanh mồ côi cha từ trong bụng mẹ,2,Miêu tả
Vừa lớn lên thì mẹ lại qua đời,2,Miêu tả
"Chàng sống côi cút, lủi thủi một minh trong túp lều rách dưới gốc đa cổ thụ",2,Miêu tả
Gia tài chỉ có cây búa của cha già để lại,2,Miêu tả
"Ngày ngày, chàng vào rừng chặt củi, đổi gạo nuôi thân",2,Miêu tả
"Đến tuổi trưởng thành, Thạch Sanh có gương mặt rạng rõ phúc hậu và thân hình vạm vỡ, cường tráng",2,Miêu tả
"Quanh năm, chàng chít trên đầu chiếc khăn vải nâu, mình trần, đóng khố",2,Miêu tả
Nước da dãi dầu nắng mưa ánh lên màu nâu bóng như đồng hun,2,Miêu tả
"Các bắp thịt ở chân, ở tay nổi lên cuồn cuộn",2,Miêu tả
"Tấm lưng trần chắc nịch, khuôn ngực nở nang tạo cho chàng vẻ đẹp hoàn hảo của một dũng sĩ",2,Miêu tả
"Nhìn chàng gánh hai bó củi lớn, tên bán rượu Lí Thông nghĩ bụng: ""Người này khoẻ như voi",2,Miêu tả
"Nó mà về ở cùng thì lợi biết bao nhiêu""",2,Miêu tả
"Thạch Sanh được các vị thần dạy cho võ nghệ và mọi phép thần thông nên chàng có đủ tài sức để đương đầu với lũ yêu quái như chằn tinh, đại bàng chuyên hại người",2,Miêu tả
"Bằng lưỡi búa luôn mang bên mình, Thạch Sanh đã dũngcảm đánh nhau với chằn tinh, xả xác nó ra làm hai rồi chém đứt đầu nó, xách về nhà",2,Miêu tả
Bộ cung tên vàng chàng thu được bên xác chằn tinh đã giúp chàng bắn trúng cánh đại bàng,2,Miêu tả
"Lưỡi búa sắc trong tay chàng vung lên, bổ vỡ đôi đầu con quái vật",2,Miêu tả
Công chúa đã được Thạch Sanh cứu thoát,2,Miêu tả
"Vốn là người trọng nghĩa khinh tài, Thạch Sanh thấy ai nguy khốn thì cứu giúp chứ không hề nghĩ đến việc đền ơn",2,Miêu tả
"Trong hang sâu của đại bàng, Thạch Sanh giải thoát cho thái tử con vua Thuỷ Tề",2,Miêu tả
"Thuỷ Tề sung sướng được gặp lại con, đãi Thạch Sanh rất hậu",2,Miêu tả
"Khi chia tay, vua biếu nhiều vàng bạc nhưng Thạch Sanh không nhận, chỉ xin một cây đàn",2,Miêu tả
Chàng lại trở về túp lều dưới gốc đa,2,Miêu tả
"Dũng sĩ Thạch Sanh có nhiều đức tính tốt đẹp như thật thà, trung hậu và độ lượng",2,Miêu tả
"Mẹ con Lí Thông lừa dối chàng, âm mưu đẩy chàng vào chỗ chết",2,Miêu tả
Tên Lí Thông xảo trá gian manh mấy lần cướp công Thạch Sanh để được hưởng vinh hoa phú quý,2,Miêu tả
"Tội hắn đáng chết nhưng khi được nhà vua giao cho xét xử, Thạch Sanh lại tha bổng mẹ con hắn, để chúng về quê làm ăn",2,Miêu tả
"Điều đó cho thấy Thạch Sanh là người có lòng khoan dung rộng rãi, rất đáng quý",2,Miêu tả
"Tuy vậy, mẹ con Lí Thông cũng không thoát khỏi sự trừng phạt đích đáng của luật trời: chúng bị sét đánh chết, rồi hoá kiếp thành bọ hung",2,Miêu tả
"Theo mơ ước của người xưa, những con người tài đức vẹn toàn như Thạch Sanh xứng đáng được hưởng hạnh phúc",2,Miêu tả
Chàng được vua gả công chúa và truyền ngôi cho,2,Miêu tả
"Lễ cưới của họ tưng bừng nhất kỉnh kì, chưa bao giờ và chưa ở đâu có lễ cưới linh đình như thế",2,Miêu tả
Sự ghen ghét của hoàng tử các nước chư hầu bị công chúa từ hôn đã dẫn đến nguy cơ chiến tranh,2,Miêu tả
Họ hội binh cả mười tám nước kéo quân sang đánh,2,Miêu tả
Thạch Sanh một mình cầm đàn ra đứng trước quân giặc,2,Miêu tả
"Tiếng đàn của chàng vừa cất lên thì quân sĩ mười tám nước bủn rủn tay chân, không nghĩ gì tới chuyện đánh nhau nữa",2,Miêu tả
"Cuối cùng, các hoàng tử phải hạvũ khí xin hàng",2,Miêu tả
Điều thú vị là Thạch Sanh sai dọn một bữa cơm thết đãi những kẻ thua trận,2,Miêu tả
"Niêu cơm thần của chàng cứ vơi lại đầy khiến cho quân sĩ mười tám nước ăn mãi, ăn mãi mà không hết",2,Miêu tả
"Chúng cảm kích trước tấm lòng độ lượng của chàng, đồng loạt cúi đầu lạy tạ rồi kéo nhau về nước",2,Miêu tả
"Tiếng đàn nhân nghĩa của Thạch Sanh chính là tiếng nói của lòng nhân hậu, của thái độ khoan dung và yêu mến hoà bình của nhân dân ta",2,Miêu tả
Hình ảnh dũng sĩ Thạch Sanh muôn đời sống mãi trong tâm trí của người dân nước Việt,2,Miêu tả
"Những ngày cuối cùng của năm, không khí tết đã tràn ngập muôn nơi",2,Miêu tả
"Trên mọi nẻo đường, trăm hoa đã khoác lên mình bộ quần áo mới, nào hồng đỏ thắm, nào ly trắng tinh khôi,… và làm sao có thể quên được sắc hồng rực rỡ của những cành đào – biểu tượng của tết cổ truyền nước ta:",2,Miêu tả
“Dừng chân ghé lại xứ hoa đào,2,Miêu tả
Xuân đã đến rồi buổi sáng nao”,2,Miêu tả
"Cây đào nhà em được trồng ở vị trí đẹp nhất của vườn, nó thuộc giống bích đào nên hoa có màu hồng đậm",2,Miêu tả
"Cây đào này được đích thân ông em lựa chọn ở vườn đào Nhật Tân và đem về nhà trồng, nó đã là thành viên của gia đình gần năm năm nay",2,Miêu tả
"Chỉ cần nhìn những chiếc nụ đỏ lấm tấm, xinh xinh là cả gia đình đã biết Tết sắp về",2,Miêu tả
"Cây đào nhìn từ xa cao lớn, các cành của cây cong vút, mềm mại tỏa ra bốn phía như ôm trọn lấy bầu trời",2,Miêu tả
"Thân đào sần, to bằng cổ tay, thân cây màu nâu pha những khoanh tròn màu trắng",2,Miêu tả
"Khi hơi ấm của những chị gió mùa xuân xuất hiện, từng chiếc chồi non bé xíu khẽ cựa mình chuẩn bị chào đón một năm mới và không lâu sau các nụ hoa cũng dần dần hé mở",2,Miêu tả
"Nụ hoa đào màu hồng đậm, lúc nào cũng bẽn lẽn, chúm chím y như môi em bé",2,Miêu tả
"Hàng ngày, em cùng ông ra vườn chăm bón, tưới nước cho cây",2,Miêu tả
Mỗi khi cây đào nhìn thấy em và ông đều rung ring như đang chào đón hai ông cháu,2,Miêu tả
Dưới bàn tay chăm sóc của ông chẳng mấy chốc lá và nụ đã phủ kín cây,2,Miêu tả
"Chẳng còn thấy đâu nữa thân cây xù xì, chỉ còn một màu xanh non của lá",2,Miêu tả
"Những nụ hoa căng tràn nhựa sống cứ lớn mãi lên, chỉ chờ khoảnh khắc giao thừa là bung nở mạnh mẽ",2,Miêu tả
"Vào đúng đêm 30 tết, khi tiếng chuông điểm báo một năm mới đã sang, những cánh đào cựa mình, bung cánh nở, khoe vẻ đẹp rực rỡ trước thiên nhiên, vạn vật",2,Miêu tả
"Cánh hoa màu hồng đậm, mỏng mảnh, mịn màng như nhung",2,Miêu tả
"Nhụy hoa màu vàng, thật hài hòa với sắc hồng rực rỡ của cánh hoa",2,Miêu tả
"Hoa đào có hương thơm dịu dàng, ngan ngát nhưng lại rất thu hút ong bướm",2,Miêu tả
"Những cánh đào đua nhau khoe sắc thắm, cả cây chỉ thấy một màu hồng rực rỡ, những chiếc lá xanh cũng phải nương mình, nhường lại cho hoa được khoe trọn vẹn vẻ đẹp của mình",2,Miêu tả
"Để làm cho cây đào thêm phần lung linh, bố mẹ em còn mua rất nhiều đèn nhấp nháy và những dải dây kim tuyến lóng lánh đem treo lên cây",2,Miêu tả
"Khi đêm xuống, ánh đèn lấp lánh hòa cùng sắc hoa khiến cho cây đào lại càng lung linh, huyền ảo hơn chẳng khác nào vị nữ hoàng của mùa xuân",2,Miêu tả
"Ai đến nhà em cũng phải trầm trồ trước vẻ đẹp của cây đào, mọi người dừng chân lại ngắm nghía, thưởng thức hương thơm dịu nhẹ của cây, đôi khi còn chụp lại những cánh đào xinh đẹp làm kỉ niệm",2,Miêu tả
"Cây đào làm không khí tết của gia đình em trở nên vui vẻ, đầm ấm hơn",2,Miêu tả
"Ra giêng, những bông đào lần lượt rụng xuống gốc cây, tạo nên một tấm thảm tuyệt đẹp",2,Miêu tả
"Lúc bấy giờ, những chiếc lá xanh non lại vươn mình trỗi dậy, các bông hoa còn sót lại nhường chỗ, e ấp bên cạnh những nhành lộc biếc",2,Miêu tả
"Hoa đào ở thời điểm nào cũng đẹp, ra giêng, cánh đào đã nhạt bớt cái rực rỡ, chỉ còn lại màu phớt hồng, nhưng cũng đủ làm say mê, quyến rũ biết bao người",2,Miêu tả
"Hoa đào trở thành một biểu tượng đẹp đẽ cho tết cổ truyền của dân tộc Việt Nam, thiếu đi hoa đào sẽ thiếu hẳn đi hương vị của ngày Tết",2,Miêu tả
"Em mong rằng những cánh hoa đào rực rỡ kia sẽ đem lại may mắn, bình an, hạnh phúc cho gia đình em cũng như tất cả các gia đình khác trên đất nước Việt Nam",2,Miêu tả
"Ở thị xã Tân An nhỏ bé quê em, rất nhiều người biết đến cây mai lão của ông giáo Hảo",2,Miêu tả
Chủ nhân trở nên nổi tiếng một phần là nhờ vẻ đẹp đặc biệt của cây mai đó,2,Miêu tả
Ông giáo Hảo kể rằng gốc mai này đã hơn năm chục tuổi,2,Miêu tả
"Ngày trước, cụ thân sinh dạy học ở dưới Tiền Giang, một buổi đi thăm chợ hoa ngày Tết, thấy cây mai đẹp nên đã mua về, trồng trước sân",2,Miêu tả
"Sau nửa thế kỉ, cây mai đã trở thành cổ thụ, cành lá sum suê, toả rộng, che gần hết chiều ngang của một gian nhà",2,Miêu tả
"Dấu vết thời gian ln đậm trên thân cây màu nâu, loang lổ vết rêu xanh",2,Miêu tả
"Năm nào cũng vậy, cứ đến khoảng rằm tháng Chạp (tháng 12 Âm lịch) là cha con ông giáo lại bắc thang để tuốt lá cho cây và hai người phải làm từ sáng sớm đến chiều tối mới xong",2,Miêu tả
"Vốn là người giàu kinh nghiệm, ông giáo tự tay bón phân, tưới nước để cây mai ra hoa theo ý muốn",2,Miêu tả
"Cách Tết độ vài ngày, hoa mai bắt đầu nở lác đác",2,Miêu tả
"Bông hoa lớn với nhiều tầng cánh mỏng màu vàng tươi, rung rinh trong gió nhẹ",2,Miêu tả
Những chùm nụ màu xanh bóng chi chít khắp cành,2,Miêu tả
"Mấy ngày Tết cũng là lúc hoa mai nở rộ, hương thơm thoang thoảng bay xa",2,Miêu tả
"Một màu vàng rực bao phủ khắp cây, tạo nên một vẻ đẹp lạ lùng, khiến ai đi qua cũng phải dừng chân chiêm ngưỡng và trầm trồ khen ngợi",2,Miêu tả
"Chưa bao giờ ông giáo Hảo chặt một cành mai vì ông rất quý cây mai và coi nó như một người bạn thân thiết, gắn bó với ông suốt cả cuộc đời",2,Miêu tả
ông giáo thường nói với hàng xóm rằng cây mai lão này là một tài sản vô giá của gia đình ông,2,Miêu tả
"Hoa mai là loài hoa đẹp, mỗi năm chỉ nở một lần vào dịp Tết đến, xuân về",2,Miêu tả
"Nhìn hoa mai, lòng người náo nức niềm vui, niềm tin vào một năm mới với bao điều tốt đẹp đang chờ phía trước",2,Miêu tả
"Cùng với hoa đào miền Bắc, hoa mai miền Nam góp phần tô điểm cho sắc xuân tuyệt vời của đất nước Việt Nam yêu dấu",2,Miêu tả
"""Là bạn của mùa hè",2,Miêu tả
Đâu phải những chú ve,2,Miêu tả
Mà còn là hoa phượng,2,Miêu tả
"Là cảnh sắc mùa hè…""",2,Miêu tả
Mỗi khi nghe thấy tiếng râm ran của những chú ve hòa cùng màu vàng óng của nắng và màu đỏ rực của phượng là biết khi ấy hè đã về,2,Miêu tả
"Hoa phượng biểu tượng cho tuổi học trò hồn nhiên, thơ ngây, cho những năm tháng cắp sách đến trường",2,Miêu tả
"Đây cũng là loài hoa được biết bao thế hệ học trò yêu quý, khắc ghi mãi trong tim",2,Miêu tả
"Em không biết cây phượng được trồng tự bao giờ chỉ biết rằng cây to lớn, như một người canh gác khổng lồ đứng ở góc sân trường, lặng lẽ quan sát, chia sẻ mọi vui buồn với chúng em trong suốt những năm tháng tuổi học trò",2,Miêu tả
Phượng đẹp nhất là mỗi khi hè về,2,Miêu tả
Từ xa cây phượng thật nổi bật giữa nền trời trong xanh,2,Miêu tả
"Cây phượng cao lớn, to sừng sững đứng ở góc sân trường",2,Miêu tả
"Thân phượng màu nâu nhạt, trải qua nhiều sương gió đã bạc đi vài phần, thân cây to lớn, xù xì phải ba người chúng em ôm mới hết",2,Miêu tả
"Lên cao độ khoảng hai mét, thân phượng tách làm ba nhánh, tỏa ra các hướng",2,Miêu tả
"Cành phượng như những cánh tay sải dài đến hàng mét, vươn bàn tay khổng lồ che mát cho chúng em trong những ngày hè nóng bức",2,Miêu tả
"Những chiếc rễ to tướng, ngoằn ngoèo nổi gồ lên mặt đất chẳng khác nào những con rắn khổng lồ đang đội đất nhô lên",2,Miêu tả
"Thân cây to lớn là vậy, nhưng lá phượng lại rất nhỏ bé, mong manh",2,Miêu tả
"Lá phượng chỉ to bằng nửa đầu ngón tay, đan lại với nhau thành nhiều tầng, nhiều lớp che mát cho chúng em",2,Miêu tả
"Mỗi khi có cơn gió đi qua, lá phượng mỏng manh lại ào ào rơi xuống tựa như những cơn mưa, khiến cho không gian trở nên vô cùng lãng mạn",2,Miêu tả
Đẹp nhất của cây phượng có lẽ là những bông hoa đỏ rực rỡ,2,Miêu tả
"Hoa phượng của chúng em khắc hẳn hoa phượng những nơi khác, nó không mang màu đỏ cam mà mang sắc đỏ rực, đỏ thẫm như màu máu, đó là hoa phượng Hải Phòng, loài hoa này cũng chính là biểu tượng của quê hương em",2,Miêu tả
"Hoa phượng có năm cánh, cánh phượng không quá dày, tròn tròn, nhìn rất đáng yêu",2,Miêu tả
"Trong một bông hoa năm cánh, sẽ luôn có một cánh mang màu trắng với những đốm đỏ mà chúng em vẫn thường gọi là cánh phượng sữa, cánh phượng này làm cho bông hoa trở nên đặc biệt hơn",2,Miêu tả
Phượng trở thành người bạn thân thiết với chúng em,2,Miêu tả
"Khi hoa phượng bắt đầu bung nở, cùng với tiếng ve râm ran cũng là lúc vào mùa thi cử bận rộn",2,Miêu tả
Phượng luôn bên cạnh cổ vũ động viên chúng em học tập tốt hơn để đạt kết quả cao nhất trong kì thi,2,Miêu tả
"Trong những ngày cuối cùng của năm học, phượng buồn thiu khi cánh cổng trường khép lại, các bạn học sinh lần lượt về hết và bắt đầu kì nghỉ hè của mình",2,Miêu tả
Em còn nhớ mãi kí ức về cây phượng thân yêu trong năm học cuối cùng ở trường tiểu học,2,Miêu tả
Dưới gốc phượng chúng em đã mang quyển sổ nhỏ xinh để ghi những lời chúc cho nhau trước khi chia tay,2,Miêu tả
"Mỗi dòng lưu bút lại đi kèm một cánh phượng, hay một con bướm làm từ cánh phượng",2,Miêu tả
Làm sao em có thể quên những giây phút đẹp đẽ và thân thương ấy,2,Miêu tả
"Phượng là bạn, người thân của chúng em",2,Miêu tả
"Cây phượng mãi là người bạn thân thiết của em, nơi lưu giữ những kí ức học trò hồn nhiên, đẹp đẽ",2,Miêu tả
Dù sau này sẽ phải rời xa mái trường thân yêu nhưng em cũng sẽ không bao giờ quên người bạn này,2,Miêu tả
"Người ta gọi thị xã Sơn Tây là ""thị xã bàng"" vì dọc hai bên những con đường lớn nhỏ đều trồng một loại cây, đó là cây bàng",2,Miêu tả
"Trước cửa nhà em có một cây bàng già, tuổi của nó chắc cũng đến sáu bảy chục năm",2,Miêu tả
"Rễ cây nổi gồ trên mặt đất, làm nứt nẻ cả vỉa hè lát gạch",2,Miêu tả
"Thân cây lớn, xù xì nhiều mấu",2,Miêu tả
"Thời gian đã phủ lên đó một màu nâu bạc, dầu dãi nắng mưa",2,Miêu tả
"Tán bàng gồm nhiều tầng, mỗi tầng cách nhau cả mét, cành chĩa ngang mọc vòng quanh thân",2,Miêu tả
"Lá bàng to hơn bàn tay, dày và xanh bóng",2,Miêu tả
Cây bàng toả bóng rộp cả khoảng sân nhỏ trước nhà,2,Miêu tả
Ba tháng hè trôi qua rất nhanh,2,Miêu tả
"Hè hết, thu sang, lúc chúng em đến trường cũng là lúc lá bàng ngả từ màu xanh sang màu tía",2,Miêu tả
"Mỗi khi cơn gió heo may thổi qua, vài chục chiếc lá lìa cành, chấp chới chao liệng trong không trung rồi êm ái rơi xuống mặt đường, không tiếng động",2,Miêu tả
"Cứ thế cho đến mùa đông, cây bàng rụng hết lá",2,Miêu tả
Dường như nó thu hết sức sống vào trong để chống chọi với mưa phùn gió bấc,2,Miêu tả
"Lúc này, cây bàng trông giống như một bộ xương khẳng khiu ln hình trên nền trời xám đục",2,Miêu tả
Ấy vậy nhưng xin các bạn chớ vội buồn!,2,Miêu tả
"Sang xuân, khí trời ấm dần lên, bầu trời quang đãng hẳn ra và hơi lạnh chỉ còn vương trong ngọn gió xuân hây hẩy",2,Miêu tả
"Sau vài trận mưa xuân, cây bàng như hồi sinh",2,Miêu tả
"Muôn ngàn lộc biếc nhú ra từ khắp các cành cao, cành thấp, Những chùm lá non hé mở thẹn thùng, e ấp",2,Miêu tả
"Đến khoảng cuối tháng hai, đầu tháng ba thì lá bàng nở bung ra",2,Miêu tả
"ở dưới nhìn lên, lá bàng non xanh như màu cốm, khe khẽ đu đưa như mời chào, vẫy gọi",2,Miêu tả
"Cuối tháng ba, cây bàng đã khoác lên một chiếc áo mới xanh mướt, đẹp lạ thường",2,Miêu tả
"Sớm mùa hè, nắng len lỏi qua vòm lá, chiếu xuống mặt đất những đốm vàng tươi",2,Miêu tả
"Mỗi khi gió thổi qua, tán bàng lao xao",2,Miêu tả
"Những chú chim sâu chuyên cần đang chăm chú kiếm mồi, thỉnh thoảng lại cất tiếng kêu lích rích thật dễ thương",2,Miêu tả
"Sau cơn mưa rào, cây bàng như trẻ hẳn ra",2,Miêu tả
Màu lá xanh mỡ màng trông thật thích mắt,2,Miêu tả
Lá bàng tươi dùng để gói xôi,2,Miêu tả
"Xôi lạc, xôi đậu, xôi ngô",2,Miêu tả
"nóng hổi, đậm đà hương vị khó quên",2,Miêu tả
"Dọc theo con đường Lê Lợi chạy thẳng ra tới bờ sông Hồng, dãy bàng kéo dài tít tắp hàng cây số",2,Miêu tả
"Mùa bàng nở hoa, cả dãy phố thoang thoảng mùi thơm dịu ngọt",2,Miêu tả
"Hoa bàng li ti màu trắng ngà rụng đầy mặt đất, vương trên tóc, trên áo người đi đường",2,Miêu tả
"Trái bàng kết thành chùm, thấp thoáng trong kẽ lá",2,Miêu tả
"Cây bàng trước cửa nhà em là bàng quế, quả chín có màu vàng sậm, cùi dày và ngọt, hột đỏ như son, thơm lạ lùng! Mùi vị của trái bàng chín thật hấp dẫn đối với lũ trẻ con chúng em",2,Miêu tả
"Dưới gốc những cây bàng già, hằng ngày chúng em vui chơi, nô đùa thoả thích",2,Miêu tả
"Cây bàng chứng kiến bao kỉ niệm của tuổi thơ hồn nhiên, trong sáng",2,Miêu tả
Chúng em coi cây bàng là người bạn lớn gần gũi và vô cùng thân thiết,2,Miêu tả
Đồng Tháp là một trong những vùng đất trũng của đồng bằng miền Tây Nam Bộ,2,Miêu tả
"Năm nào cũng cứ đến khoảng tháng bảy, tháng tám Âm lịch là lũ từ thượng nguồn sông Mêkông đổ về, biến nơi đây thành một biển nước mênh mông",2,Miêu tả
Dân gian có câu: Tháng bảy nước nhảy lên bờ là thế,2,Miêu tả
Mưa kéo dài nhiều ngày không dứt khiến mực nước ngày càng dâng cao,2,Miêu tả
Gió lốc xoáy từng cơn hợp với sóng lớn giật sập những căn nhà đứng chơi vơi giữađồng không mông quạnh,2,Miêu tả
"Làng mạc, trường học, bệnh xá cùng hàng ngàn hécta lúa sắp chín, những rừng tràm, những đầm sen, vườn cây",2,Miêu tả
bị nhấn chìm dưới nước sâu,2,Miêu tả
Bao nhiêu công sức mồ hôi nước mắt của bà con nông dân quê em đã bị thiên tai cướp trắng,2,Miêu tả
"Trong những ngày này, hàng ngàn người phải sống trong cảnh hết sức khó khăn, thiếu thốn",2,Miêu tả
Đáng thương nhất là những em thơ không được vui đùa chạy nhảy,2,Miêu tả
"Chúng ngồi co ro trong căn lều tạm, mắt nhìn dõi ra bốn phía, vẻ mặt buồn hiu",2,Miêu tả
Có những bé chừng một hai tuổi bị cha mẹ buộc vào chân giường hay cột lều vì sợ các em rơi xuống nước,2,Miêu tả
Cha mẹ các em đang dầm mình ngoài ruộng đềcố gặt những đám lúa chín non,2,Miêu tả
Bao nguy hiểm đang vây bủa cuộc sống con người,2,Miêu tả
Nhưng quê em đã nhận được sự giúp đỡ kịp thời của nhân dân cả nước,2,Miêu tả
"Những chuyến xe tải chở lương thực, thuốc men, quần áo, lưới đánh cá và xuồng nối nhau trên con đường lớn",2,Miêu tả
"Hàng cứu trợ được chuyển bằng thuyền, bằng ca nô đến từng gia đình",2,Miêu tả
Đáng nhớ nhất là ngày đoàn nghệ sĩ cải lương thành phố đem hàng về cứu trợ,2,Miêu tả
"Lần đầu tiên người dân quê em được nhìn tận mắt những nghệ sĩ nổi tiếng mà bà con hằng mến mộ qua tivi, băng đĩa",2,Miêu tả
"Bà trưởng đoàn thay mặt đoàn phát biểu, chia sẻ nỗi bất hạnh và động viên mọi người cố gắng vượt khó khăn",2,Miêu tả
Bà nói rằng những món quà của giới nghệ sĩ tuy ít nhưng tình cảm chân thành thì không sao kể xiết,2,Miêu tả
Quả là Một miếng khi đói bằng một gói khi no,2,Miêu tả
"Nhờ nhiều năm phải ""sống chung với lũ"" nên chính quyền và nhân dân địa phương đã có kinh nghiệm đối phó như mở rộng kênh mương, đắp đê bao, bờ bao giữ lúa và chuẩn bị sẵn những khu vực cao ráo, an toàn để dựng lán trại cho bà con tránh lũ,",2,Miêu tả
Do đó cũng giảm bớt được phần nào thiệt hại do lũ lụt gây ra,2,Miêu tả
"Lũ lụt kéo dài hàng mấy tháng trời, gây ra nhiều khó khăn trở ngại cho đời sống sinh hoạt của người dân",2,Miêu tả
"Chúng em, những học sinh vùng lũ chỉ mơ ước được tung tăng cắp sách đến trường vào đúng ngày khai giảng đầu tháng 9 như bao bạn bè cùng trang lứa trong cả nước",2,Miêu tả
Đường 3 tháng 2 là trục giao thông quan trọng của thành phố Hồ Chí Minh,2,Miêu tả
"Suốt ngày đêm, xe cộ ngược xuôi như mắc cửi",2,Miêu tả
Không khí rung lên liên tục bởi tiếng động cơ ầm ầm và tiếng còi xe lanh lảnh chói tai,2,Miêu tả
"Tuy vậy cũng có lúc con đường này trở nên ""thơ mộng"", dù chỉ là trong thoáng chốc",2,Miêu tả
Đó là thời điểm sau một cơn mưa to vừa tạnh,2,Miêu tả
Mưa nắng Sài Gòn cũng khác mọi nơi,2,Miêu tả
"Thoắt mưa, thoắt nắng",2,Miêu tả
"Khi thì trời chuyển giông, gió như bão, lốc xoáy cuồn cuộn, lá bay ràn rạt",2,Miêu tả
"Có khi bỗng dưng chẳng cơn cớ gì, trời vừa nắng vừa mưa",2,Miêu tả
Cơn mưa chiều nay cũng ập đến thật bất ngờ,2,Miêu tả
"Mưa mù mịt, trắng xoá đất trời",2,Miêu tả
"Những người gan lì nhất cũng không dám chạy xe trong mưa, đành phải tạt vào hiên nhà trú tạm",2,Miêu tả
Mưa đến nhanh và tạnh cũng nhanh,2,Miêu tả
"Mặt trời lại hiện ra rực rỡ, bầu trời quang đãng, cao vời vợi",2,Miêu tả
Mấy đám mây trắng như bông thong thả bay về phía xa,2,Miêu tả
"Hai hàng cây ven đường, lá xanh bóng loáng",2,Miêu tả
"Mỗi khi gió thổi qua, những giọt nước còn đọng trên lá rơi lộp bộp xuống đường",2,Miêu tả
